	index	player	unique_id	year_start	year_finish	position	link
3997	6649	Patrik Stefan	stefapa01	2000	2007	F	https://www.hockey-reference.com/players/s/stefapa01.html
3998	6654	Lee Stempniak	stemple01	2006	2019	F	https://www.hockey-reference.com/players/s/stemple01.html
3999	6655	Kevin Stenlund	stenlke01	2019	2020	F	https://www.hockey-reference.com/players/s/stenlke01.html
4000	6657	Derek Stepan	stepade01	2011	2020	F	https://www.hockey-reference.com/players/s/stepade01.html
4001	6658	Tobias Stephan	stephto01	2008	2009	G	https://www.hockey-reference.com/players/s/stephto01.html
4002	6659	Charlie Stephens	stephch01	2003	2004	F	https://www.hockey-reference.com/players/s/stephch01.html
4003	6660	Mitchell Stephens	stephmi01	2020	2020	F	https://www.hockey-reference.com/players/s/stephmi01.html
4004	6662	Chandler Stephenson	stephch02	2016	2020	F	https://www.hockey-reference.com/players/s/stephch02.html
4005	6663	Shay Stephenson	stephsh01	2007	2007	F	https://www.hockey-reference.com/players/s/stephsh01.html
4006	6665	Brett Sterling	sterlbr01	2008	2012	F	https://www.hockey-reference.com/players/s/sterlbr01.html
4007	6666	Ron Stern	sternro01	1988	2000	F	https://www.hockey-reference.com/players/s/sternro01.html
4008	6668	John Stevens	stevejo01	1987	1994	D	https://www.hockey-reference.com/players/s/stevejo01.html
4009	6669	Kevin Stevens	steveke01	1988	2002	F	https://www.hockey-reference.com/players/s/steveke01.html
4010	6670	Mike Stevens	stevemi01	1985	1990	F	https://www.hockey-reference.com/players/s/stevemi01.html
4011	6672	Scott Stevens	stevesc01	1983	2004	D	https://www.hockey-reference.com/players/s/stevesc01.html
4012	6674	Grant Stevenson	stevegr01	2006	2006	F	https://www.hockey-reference.com/players/s/stevegr01.html
4013	6675	Jeremy Stevenson	steveje01	1996	2006	F	https://www.hockey-reference.com/players/s/steveje01.html
4014	6676	Shayne Stevenson	stevesh01	1991	1993	F	https://www.hockey-reference.com/players/s/stevesh01.html
4015	6677	Turner Stevenson	stevetu01	1993	2006	F	https://www.hockey-reference.com/players/s/stevetu01.html
4016	6678	Allan Stewart	stewaal01	1986	1992	F	https://www.hockey-reference.com/players/s/stewaal01.html
4017	6679	Anthony Stewart	stewaan01	2006	2012	F	https://www.hockey-reference.com/players/s/stewaan01.html
4018	6683	Cam Stewart	stewaca01	1994	2001	F	https://www.hockey-reference.com/players/s/stewaca01.html
4019	6685	Chris Stewart	stewach02	2009	2020	F	https://www.hockey-reference.com/players/s/stewach02.html
4020	6687	Greg Stewart	stewagr01	2008	2010	F	https://www.hockey-reference.com/players/s/stewagr01.html
4021	6692	Karl Stewart	stewaka01	2004	2008	F	https://www.hockey-reference.com/players/s/stewaka01.html
4022	6701	Cory Stillman	stillco01	1995	2011	F	https://www.hockey-reference.com/players/s/stillco01.html
4023	6702	Riley Stillman	stillri01	2019	2020	D	https://www.hockey-reference.com/players/s/stillri01.html
4024	6703	Ryan Stoa	stoary01	2010	2014	F	https://www.hockey-reference.com/players/s/stoary01.html
4025	6704	P.J. Stock	stockpj01	1998	2004	F	https://www.hockey-reference.com/players/s/stockpj01.html
4026	6706	Alek Stojanov	stojaal01	1995	1997	F	https://www.hockey-reference.com/players/s/stojaal01.html
4027	6707	Anthony Stolarz	stolaan01	2017	2020	G	https://www.hockey-reference.com/players/s/stolaan01.html
4028	6708	Jarret Stoll	stollja01	2003	2016	F	https://www.hockey-reference.com/players/s/stollja01.html
4029	6709	Karl Stollery	stollka01	2014	2017	D	https://www.hockey-reference.com/players/s/stollka01.html
4030	6711	Mark Stone	stonema01	2013	2020	F	https://www.hockey-reference.com/players/s/stonema01.html
4031	6712	Michael Stone	stonemi01	2012	2020	D	https://www.hockey-reference.com/players/s/stonemi01.html
4032	6713	Ryan Stone	stonery01	2008	2010	F	https://www.hockey-reference.com/players/s/stonery01.html
4033	6715	Clayton Stoner	stonecl01	2010	2017	D	https://www.hockey-reference.com/players/s/stonecl01.html
4034	6716	Jim Storm	stormji01	1994	1996	F	https://www.hockey-reference.com/players/s/stormji01.html
4035	6717	Jamie Storr	storrja01	1995	2004	G	https://www.hockey-reference.com/players/s/storrja01.html
4036	6718	Zack Stortini	stortza01	2007	2012	F	https://www.hockey-reference.com/players/s/stortza01.html
4037	6722	Tyson Strachan	stracty01	2009	2016	D	https://www.hockey-reference.com/players/s/stracty01.html
4038	6724	Brian Strait	straibr01	2011	2017	D	https://www.hockey-reference.com/players/s/straibr01.html
4039	6725	Martin Straka	strakma01	1993	2008	F	https://www.hockey-reference.com/players/s/strakma01.html
4040	6726	Petr Straka	strakpe01	2015	2015	F	https://www.hockey-reference.com/players/s/strakpe01.html
4041	6727	Anton Stralman	stralan01	2008	2020	D	https://www.hockey-reference.com/players/s/stralan01.html
4042	6730	Martin Strbak	strbama01	2004	2004	D	https://www.hockey-reference.com/players/s/strbama01.html
4043	6731	Ben Street	streebe01	2013	2020	F	https://www.hockey-reference.com/players/s/streebe01.html
4044	6732	Mark Streit	streima01	2006	2018	D	https://www.hockey-reference.com/players/s/streima01.html
4045	6734	Dylan Strome	stromdy01	2017	2020	F	https://www.hockey-reference.com/players/s/stromdy01.html
4046	6735	Ryan Strome	stromry01	2014	2020	F	https://www.hockey-reference.com/players/s/stromry01.html
4047	6737	Garret Stroshein	strosga01	2004	2004	F	https://www.hockey-reference.com/players/s/strosga01.html
4048	6738	David Struch	strucda01	1994	1994	F	https://www.hockey-reference.com/players/s/strucda01.html
4049	6739	Jason Strudwick	strudja01	1996	2011	D	https://www.hockey-reference.com/players/s/strudja01.html
4050	6742	Brad Stuart	stuarbr02	2000	2016	D	https://www.hockey-reference.com/players/s/stuarbr02.html
4051	6743	Colin Stuart	stuarco01	2008	2012	F	https://www.hockey-reference.com/players/s/stuarco01.html
4052	6745	Mark Stuart	stuarma01	2006	2017	D	https://www.hockey-reference.com/players/s/stuarma01.html
4053	6746	Mike Stuart	stuarmi01	2004	2006	D	https://www.hockey-reference.com/players/s/stuarmi01.html
4054	6747	Jack Studnicka	studnja01	2020	2020	F	https://www.hockey-reference.com/players/s/studnja01.html
4055	6748	Jozef Stumpel	stumpjo01	1992	2008	F	https://www.hockey-reference.com/players/s/stumpjo01.html
4056	6751	Marco Sturm	sturmma01	1998	2012	F	https://www.hockey-reference.com/players/s/sturmma01.html
4057	6752	Nico Sturm	sturmni01	2019	2020	F	https://www.hockey-reference.com/players/s/sturmni01.html
4058	6753	Mike Stutzel	stutzmi01	2004	2004	F	https://www.hockey-reference.com/players/s/stutzmi01.html
4059	6754	Malcolm Subban	subbama01	2015	2020	G	https://www.hockey-reference.com/players/s/subbama01.html
4060	6755	P.K. Subban	subbapk01	2010	2020	D	https://www.hockey-reference.com/players/s/subbapk01.html
4061	6756	Radoslav Suchy	suchyra01	2000	2006	D	https://www.hockey-reference.com/players/s/suchyra01.html
4062	6757	C.J. Suess	frankcl01	2020	2020	F	https://www.hockey-reference.com/players/f/frankcl01.html
4063	6758	Alexander Suglobov	sugloal01	2004	2007	F	https://www.hockey-reference.com/players/s/sugloal01.html
4064	6760	Libor Sulak	sulakli01	2019	2019	D	https://www.hockey-reference.com/players/s/sulakli01.html
4065	6761	Doug Sulliman	sullido01	1980	1990	F	https://www.hockey-reference.com/players/s/sullido01.html
4066	6764	Brian Sullivan	sullibr01	1993	1993	F	https://www.hockey-reference.com/players/s/sullibr01.html
4067	6766	Mike Sullivan	sullimi01	1992	2002	F	https://www.hockey-reference.com/players/s/sullimi01.html
4068	6769	Steve Sullivan	sullist01	1996	2013	F	https://www.hockey-reference.com/players/s/sullist01.html
4069	6770	Alexander Sulzer	sulzeal01	2009	2014	D	https://www.hockey-reference.com/players/s/sulzeal01.html
4070	6773	Chris Summers	summech01	2011	2016	D	https://www.hockey-reference.com/players/s/summech01.html
4071	6774	Niklas Sundblad	sundbni01	1996	1996	F	https://www.hockey-reference.com/players/s/sundbni01.html
4072	6775	Mats Sundin	sundima01	1991	2009	F	https://www.hockey-reference.com/players/s/sundima01.html
4073	6776	Ronnie Sundin	sundiro01	1998	1998	D	https://www.hockey-reference.com/players/s/sundiro01.html
4074	6777	Oskar Sundqvist	sundqos01	2016	2020	F	https://www.hockey-reference.com/players/s/sundqos01.html
4075	6778	Johan Sundstrom	sundsjo01	2014	2014	F	https://www.hockey-reference.com/players/s/sundsjo01.html
4076	6779	Niklas Sundstrom	sundsni01	1996	2006	F	https://www.hockey-reference.com/players/s/sundsni01.html
4077	6780	Patrik Sundstrom	sundspa01	1983	1992	F	https://www.hockey-reference.com/players/s/sundspa01.html
4078	6781	Peter Sundstrom	sundspe01	1984	1990	F	https://www.hockey-reference.com/players/s/sundspe01.html
4079	6782	Antti Suomela	suomean01	2019	2020	F	https://www.hockey-reference.com/players/s/suomean01.html
4080	6784	Damian Surma	surmada01	2003	2004	F	https://www.hockey-reference.com/players/s/surmada01.html
4081	6785	Tomas Surovy	surovto01	2003	2006	F	https://www.hockey-reference.com/players/s/surovto01.html
4082	6786	Maxim Sushinsky	sushima01	2001	2001	F	https://www.hockey-reference.com/players/s/sushima01.html
4083	6787	Andrej Sustr	sustran01	2013	2019	D	https://www.hockey-reference.com/players/s/sustran01.html
4084	6788	Gary Suter	suterga01	1986	2002	D	https://www.hockey-reference.com/players/s/suterga01.html
4085	6789	Ryan Suter	suterry01	2006	2020	D	https://www.hockey-reference.com/players/s/suterry01.html
4086	6790	Brian Sutherby	suthebr01	2002	2011	F	https://www.hockey-reference.com/players/s/suthebr01.html
4087	6793	Brandon Sutter	suttebr03	2009	2020	F	https://www.hockey-reference.com/players/s/suttebr03.html
4088	6794	Brent Sutter	suttebr02	1981	1998	F	https://www.hockey-reference.com/players/s/suttebr02.html
4089	6795	Brett Sutter	suttebr04	2009	2015	F	https://www.hockey-reference.com/players/s/suttebr04.html
4090	6797	Brody Sutter	suttebr05	2015	2016	F	https://www.hockey-reference.com/players/s/suttebr05.html
4091	6799	Duane Sutter	suttedu01	1980	1990	F	https://www.hockey-reference.com/players/s/suttedu01.html
4092	6800	Rich Sutter	sutteri01	1983	1995	F	https://www.hockey-reference.com/players/s/sutteri01.html
4093	6801	Ron Sutter	suttero01	1983	2001	F	https://www.hockey-reference.com/players/s/suttero01.html
4094	6802	Andy Sutton	suttoan01	1999	2012	D	https://www.hockey-reference.com/players/s/suttoan01.html
4095	6803	Ken Sutton	suttoke01	1991	2002	D	https://www.hockey-reference.com/players/s/suttoke01.html
4096	6805	Nick Suzuki	suzukni01	2020	2020	F	https://www.hockey-reference.com/players/s/suzukni01.html
4097	6806	Per Svartvadet	svartpe01	2000	2003	F	https://www.hockey-reference.com/players/s/svartpe01.html
4098	6807	Marek Svatos	svatoma01	2004	2011	F	https://www.hockey-reference.com/players/s/svatoma01.html
4099	6808	Andrei Svechnikov	svechan01	2019	2020	F	https://www.hockey-reference.com/players/s/svechan01.html
4100	6809	Evgeny Svechnikov	svechev01	2017	2020	F	https://www.hockey-reference.com/players/s/svechev01.html
4101	6810	Niklas Svedberg	svedbni01	2014	2015	G	https://www.hockey-reference.com/players/s/svedbni01.html
4102	6811	Viktor Svedberg	svedbvi01	2016	2016	D	https://www.hockey-reference.com/players/s/svedbvi01.html
4103	6812	Robert Svehla	svehlro01	1995	2003	D	https://www.hockey-reference.com/players/s/svehlro01.html
4104	6813	Jaroslav Svejkovsky	svejkja01	1997	2000	F	https://www.hockey-reference.com/players/s/svejkja01.html
4105	6815	Magnus Svensson	svensma01	1995	1996	D	https://www.hockey-reference.com/players/s/svensma01.html
4106	6816	Alexander Svitov	svitoal01	2003	2007	F	https://www.hockey-reference.com/players/s/svitoal01.html
4107	6817	Jaroslav Svoboda	svoboja01	2002	2006	F	https://www.hockey-reference.com/players/s/svoboja01.html
4108	6818	Petr Svoboda	svobope01	1985	2001	D	https://www.hockey-reference.com/players/s/svobope01.html
4109	6819	Petr Svoboda	svobope02	2001	2001	D	https://www.hockey-reference.com/players/s/svobope02.html
4110	6821	Brian Swanson	swansbr01	2001	2004	F	https://www.hockey-reference.com/players/s/swansbr01.html
4111	6823	Bill Sweatt	sweatbi01	2012	2013	F	https://www.hockey-reference.com/players/s/sweatbi01.html
4112	6824	Lee Sweatt	sweatle01	2011	2011	D	https://www.hockey-reference.com/players/s/sweatle01.html
4113	6826	Bob Sweeney	sweenbo01	1987	1996	F	https://www.hockey-reference.com/players/s/sweenbo01.html
4114	6827	Don Sweeney	sweendo01	1989	2004	D	https://www.hockey-reference.com/players/s/sweendo01.html
4115	6828	Tim Sweeney	sweenti01	1991	1998	F	https://www.hockey-reference.com/players/s/sweenti01.html
4116	6829	Darryl Sydor	sydorda01	1992	2010	D	https://www.hockey-reference.com/players/s/sydorda01.html
4117	6831	Phil Sykes	sykesph01	1983	1992	F	https://www.hockey-reference.com/players/s/sykesph01.html
4118	6832	Michal Sykora	sykormi01	1994	2001	D	https://www.hockey-reference.com/players/s/sykormi01.html
4119	6833	Petr Sykora	sykorpe01	1996	2012	F	https://www.hockey-reference.com/players/s/sykorpe01.html
4120	6834	Petr Sykora	sykorpe02	1999	2006	F	https://www.hockey-reference.com/players/s/sykorpe02.html
4121	6835	Dean Sylvester	sylvede01	1999	2001	F	https://www.hockey-reference.com/players/s/sylvede01.html
4122	6837	Danny Syvret	syvreda01	2006	2011	D	https://www.hockey-reference.com/players/s/syvreda01.html
4123	6838	Paul Szczechura	szczepa01	2009	2012	F	https://www.hockey-reference.com/players/s/szczepa01.html
4124	6840	Jordan Szwarz	szwarjo01	2014	2020	F	https://www.hockey-reference.com/players/s/szwarjo01.html
4125	6841	Rick Tabaracci	tabarri01	1989	2000	G	https://www.hockey-reference.com/players/t/tabarri01.html
4126	6842	Jeff Taffe	taffeje01	2003	2012	F	https://www.hockey-reference.com/players/t/taffeje01.html
4127	6844	Peter Taglianetti	taglipe01	1985	1995	D	https://www.hockey-reference.com/players/t/taglipe01.html
4128	6845	Kari Takko	takkoka01	1986	1991	G	https://www.hockey-reference.com/players/t/takkoka01.html
4129	6848	Cam Talbot	talboca01	2014	2020	G	https://www.hockey-reference.com/players/t/talboca01.html
4130	6850	Maxime Talbot	talboma01	2006	2016	F	https://www.hockey-reference.com/players/t/talboma01.html
4131	6851	Barry Tallackson	tallaba01	2006	2009	F	https://www.hockey-reference.com/players/t/tallaba01.html
4132	6852	Robbie Tallas	tallaro01	1996	2001	G	https://www.hockey-reference.com/players/t/tallaro01.html
4133	6853	Henrik Tallinder	tallihe01	2002	2014	D	https://www.hockey-reference.com/players/t/tallihe01.html
4134	6855	Jeff Tambellini	tambeje01	2006	2011	F	https://www.hockey-reference.com/players/t/tambeje01.html
4135	6857	Chris Tamer	tamerch01	1994	2004	D	https://www.hockey-reference.com/players/t/tamerch01.html
4136	6858	David Tanabe	tanabda01	2000	2008	D	https://www.hockey-reference.com/players/t/tanabda01.html
4137	6859	Chris Tancill	tancich01	1991	1998	F	https://www.hockey-reference.com/players/t/tancich01.html
4138	6860	Brandon Tanev	tanevbr01	2016	2020	F	https://www.hockey-reference.com/players/t/tanevbr01.html
4139	6861	Chris Tanev	tanevch01	2011	2020	D	https://www.hockey-reference.com/players/t/tanevch01.html
4140	6862	Eric Tangradi	tangrer01	2010	2019	F	https://www.hockey-reference.com/players/t/tangrer01.html
4141	6863	Alex Tanguay	tangual01	2000	2016	F	https://www.hockey-reference.com/players/t/tangual01.html
4142	6866	John Tanner	tannejo01	1990	1992	G	https://www.hockey-reference.com/players/t/tannejo01.html
4143	6867	Tony Tanti	tantito01	1982	1992	F	https://www.hockey-reference.com/players/t/tantito01.html
4144	6868	Matt Taormina	taormma01	2011	2016	D	https://www.hockey-reference.com/players/t/taormma01.html
4145	6869	Brad Tapper	tappebr01	2001	2003	F	https://www.hockey-reference.com/players/t/tappebr01.html
4146	6870	Vladimir Tarasenko	tarasvl01	2013	2020	F	https://www.hockey-reference.com/players/t/tarasvl01.html
4147	6871	Daniil Tarasov	tarasda01	2015	2015	F	https://www.hockey-reference.com/players/t/tarasda01.html
4148	6872	Jamie Tardif	tardija01	2013	2013	F	https://www.hockey-reference.com/players/t/tardija01.html
4149	6874	Patrice Tardif	tardipa01	1995	1996	F	https://www.hockey-reference.com/players/t/tardipa01.html
4150	6875	Iiro Tarkki	tarkkii01	2012	2012	G	https://www.hockey-reference.com/players/t/tarkkii01.html
4151	6876	Nick Tarnasky	tarnani01	2006	2010	F	https://www.hockey-reference.com/players/t/tarnani01.html
4152	6877	Dick Tarnstrom	tarnsdi01	2002	2008	D	https://www.hockey-reference.com/players/t/tarnsdi01.html
4153	6878	Tomas Tatar	tatarto01	2011	2020	F	https://www.hockey-reference.com/players/t/tatarto01.html
4154	6879	Mikhail Tatarinov	tatarmi01	1991	1994	D	https://www.hockey-reference.com/players/t/tatarmi01.html
4155	6882	Petr Taticek	taticpe01	2006	2006	F	https://www.hockey-reference.com/players/t/taticpe01.html
4156	6883	John Tavares	tavarjo01	2010	2020	F	https://www.hockey-reference.com/players/t/tavarjo01.html
4157	6888	Chris Taylor	tayloch01	1995	2004	F	https://www.hockey-reference.com/players/t/tayloch01.html
4158	6889	Daniel Taylor	tayloda02	2008	2018	G	https://www.hockey-reference.com/players/t/tayloda02.html
4159	6890	Dave Taylor	tayloda01	1978	1994	F	https://www.hockey-reference.com/players/t/tayloda01.html
4160	6895	Tim Taylor	tayloti01	1994	2007	F	https://www.hockey-reference.com/players/t/tayloti01.html
4161	6900	Mattias Tedenby	tedenma01	2011	2014	F	https://www.hockey-reference.com/players/t/tedenma01.html
4162	6901	Mikael Tellqvist	tellqmi01	2003	2009	G	https://www.hockey-reference.com/players/t/tellqmi01.html
4163	6902	Petr Tenkrat	tenkrpe01	2001	2007	F	https://www.hockey-reference.com/players/t/tenkrpe01.html
4164	6903	Matt Tennyson	tennyma01	2013	2020	D	https://www.hockey-reference.com/players/t/tennyma01.html
4165	6905	Joey Tenute	tenutjo01	2006	2006	F	https://www.hockey-reference.com/players/t/tenutjo01.html
4166	6906	Stephen Tepper	teppest01	1993	1993	F	https://www.hockey-reference.com/players/t/teppest01.html
4167	6907	Teuvo Teravainen	teravte01	2014	2020	F	https://www.hockey-reference.com/players/t/teravte01.html
4168	6909	Chris Terreri	terrech01	1987	2001	G	https://www.hockey-reference.com/players/t/terrech01.html
4169	6912	Chris Terry	terrych01	2013	2017	F	https://www.hockey-reference.com/players/t/terrych01.html
4170	6913	Troy Terry	terrytr01	2018	2020	F	https://www.hockey-reference.com/players/t/terrytr01.html
4171	6914	Dmitri Tertyshny	tertydm01	1999	1999	D	https://www.hockey-reference.com/players/t/tertydm01.html
4172	6916	Joey Tetarenko	tetarjo01	2001	2004	F	https://www.hockey-reference.com/players/t/tetarjo01.html
4173	6917	Colten Teubert	teubeco01	2012	2012	D	https://www.hockey-reference.com/players/t/teubeco01.html
4174	6918	Josh Teves	tevesjo01	2019	2019	D	https://www.hockey-reference.com/players/t/tevesjo01.html
4175	6919	Alexandre Texier	texieal01	2019	2020	F	https://www.hockey-reference.com/players/t/texieal01.html
4176	6920	Alexei Tezikov	tezikal01	1999	2002	D	https://www.hockey-reference.com/players/t/tezikal01.html
4177	6921	Ryan Thang	thangry01	2012	2012	F	https://www.hockey-reference.com/players/t/thangry01.html
4178	6924	Michael Thelven	thelvmi01	1986	1990	D	https://www.hockey-reference.com/players/t/thelvmi01.html
4179	6925	Jose Theodore	theodjo01	1996	2013	G	https://www.hockey-reference.com/players/t/theodjo01.html
4180	6926	Shea Theodore	theodsh01	2016	2020	D	https://www.hockey-reference.com/players/t/theodsh01.html
4181	6927	Chris Therien	therich01	1995	2006	D	https://www.hockey-reference.com/players/t/therich01.html
4182	6929	Gilles Thibaudeau	thibagi01	1987	1991	F	https://www.hockey-reference.com/players/t/thibagi01.html
4183	6930	Jocelyn Thibault	thibajo01	1994	2008	G	https://www.hockey-reference.com/players/t/thibajo01.html
4184	6932	Brad Thiessen	thiesbr01	2012	2012	G	https://www.hockey-reference.com/players/t/thiesbr01.html
4185	6933	Bill Thomas	thomabi01	2006	2012	F	https://www.hockey-reference.com/players/t/thomabi01.html
4186	6934	Christian Thomas	thomach01	2013	2016	F	https://www.hockey-reference.com/players/t/thomach01.html
4187	6937	Robert Thomas	thomaro01	2019	2020	F	https://www.hockey-reference.com/players/t/thomaro01.html
4188	6938	Scott Thomas	thomasc01	1993	2001	F	https://www.hockey-reference.com/players/t/thomasc01.html
4189	6939	Steve Thomas	thomast01	1985	2004	F	https://www.hockey-reference.com/players/t/thomast01.html
4190	6940	Tim Thomas	thomati01	2003	2014	G	https://www.hockey-reference.com/players/t/thomati01.html
4191	6942	Dave Thomlinson	thomlda01	1990	1995	F	https://www.hockey-reference.com/players/t/thomlda01.html
4192	6943	Brent Thompson	thompbr01	1992	1997	D	https://www.hockey-reference.com/players/t/thompbr01.html
4193	6947	Nate Thompson	thompna01	2007	2020	F	https://www.hockey-reference.com/players/t/thompna01.html
4194	6949	Paul Thompson	thomppa02	2016	2017	F	https://www.hockey-reference.com/players/t/thomppa02.html
4195	6950	Rocky Thompson	thompro01	1998	2002	D	https://www.hockey-reference.com/players/t/thompro01.html
4196	6951	Tage Thompson	thompta01	2018	2020	F	https://www.hockey-reference.com/players/t/thompta01.html
4197	6954	Ben Thomson	thomsbe01	2017	2017	F	https://www.hockey-reference.com/players/t/thomsbe01.html
4198	6957	Jim Thomson	thomsji02	1987	1994	F	https://www.hockey-reference.com/players/t/thomsji02.html
4199	6960	Chris Thorburn	thorbch01	2006	2019	F	https://www.hockey-reference.com/players/t/thorbch01.html
4200	6961	Patrick Thoresen	thorepa01	2007	2008	F	https://www.hockey-reference.com/players/t/thorepa01.html
4201	6963	Joe Thornton	thornjo01	1998	2020	F	https://www.hockey-reference.com/players/t/thornjo01.html
4202	6964	Scott Thornton	thornsc01	1991	2008	F	https://www.hockey-reference.com/players/t/thornsc01.html
4203	6965	Shawn Thornton	thornsh01	2003	2017	F	https://www.hockey-reference.com/players/t/thornsh01.html
4204	6967	Andreas Thuresson	thurean01	2010	2011	F	https://www.hockey-reference.com/players/t/thurean01.html
4205	6969	Calvin Thurkauf	thurkca01	2020	2020	F	https://www.hockey-reference.com/players/t/thurkca01.html
4206	6971	Mario Thyer	thyerma01	1990	1990	F	https://www.hockey-reference.com/players/t/thyerma01.html
4207	6972	Billy Tibbetts	tibbebi01	2001	2003	F	https://www.hockey-reference.com/players/t/tibbebi01.html
4208	6973	Milan Tichy	tichymi01	1993	1996	D	https://www.hockey-reference.com/players/t/tichymi01.html
4209	6975	Chris Tierney	tiernch01	2015	2020	F	https://www.hockey-reference.com/players/t/tiernch01.html
4210	6976	Viktor Tikhonov	tikhovi01	2009	2016	F	https://www.hockey-reference.com/players/t/tikhovi01.html
4211	6977	Esa Tikkanen	tikkaes01	1986	1999	F	https://www.hockey-reference.com/players/t/tikkaes01.html
4212	6978	Brad Tiley	tileybr01	1998	2001	D	https://www.hockey-reference.com/players/t/tileybr01.html
4213	6979	Tom Tilley	tilleto01	1989	1994	D	https://www.hockey-reference.com/players/t/tilleto01.html
4214	6980	Mattias Timander	timanma01	1997	2004	D	https://www.hockey-reference.com/players/t/timanma01.html
4215	6981	Dmytro Timashov	timasdm01	2020	2020	F	https://www.hockey-reference.com/players/t/timasdm01.html
4216	6983	Conor Timmins	timmico01	2020	2020	D	https://www.hockey-reference.com/players/t/timmico01.html
4217	6984	Scott Timmins	timmisc01	2011	2013	F	https://www.hockey-reference.com/players/t/timmisc01.html
4218	6985	Jussi Timonen	timonju01	2007	2007	D	https://www.hockey-reference.com/players/t/timonju01.html
4219	6986	Kimmo Timonen	timonki01	1999	2015	D	https://www.hockey-reference.com/players/t/timonki01.html
4220	6987	Jarred Tinordi	tinorja01	2013	2020	D	https://www.hockey-reference.com/players/t/tinorja01.html
4221	6988	Mark Tinordi	tinorma01	1988	1999	D	https://www.hockey-reference.com/players/t/tinorma01.html
4222	6989	Dave Tippett	tippeda01	1984	1994	F	https://www.hockey-reference.com/players/t/tippeda01.html
4223	6990	Owen Tippett	tippeow01	2018	2018	F	https://www.hockey-reference.com/players/t/tippeow01.html
4224	6992	German Titov	titovge01	1994	2002	F	https://www.hockey-reference.com/players/t/titovge01.html
4225	6993	Daniel Tjarnqvist	tjarnda01	2002	2009	D	https://www.hockey-reference.com/players/t/tjarnda01.html
4226	6994	Mathias Tjarnqvist	tjarnma01	2004	2008	F	https://www.hockey-reference.com/players/t/tjarnma01.html
4227	6995	Brady Tkachuk	tkachbr01	2019	2020	F	https://www.hockey-reference.com/players/t/tkachbr01.html
4228	6996	Keith Tkachuk	tkachke01	1992	2010	F	https://www.hockey-reference.com/players/t/tkachke01.html
4229	6997	Matthew Tkachuk	tkachma01	2017	2020	F	https://www.hockey-reference.com/players/t/tkachma01.html
4230	6998	Daniel Tkaczuk	tkaczda01	2001	2001	F	https://www.hockey-reference.com/players/t/tkaczda01.html
4231	7000	Jiri Tlusty	tlustji01	2008	2016	F	https://www.hockey-reference.com/players/t/tlustji01.html
4232	7002	Ryan Tobler	toblery01	2002	2002	F	https://www.hockey-reference.com/players/t/toblery01.html
4233	7003	Rick Tocchet	tocchri01	1985	2002	F	https://www.hockey-reference.com/players/t/tocchri01.html
4234	7004	Kevin Todd	toddke01	1989	1998	F	https://www.hockey-reference.com/players/t/toddke01.html
4235	7005	Devon Toews	toewsde01	2019	2020	D	https://www.hockey-reference.com/players/t/toewsde01.html
4236	7006	Jonathan Toews	toewsjo01	2008	2020	F	https://www.hockey-reference.com/players/t/toewsjo01.html
4237	7007	Tyler Toffoli	toffoty01	2013	2020	F	https://www.hockey-reference.com/players/t/toffoty01.html
4238	7008	Hannu Toivonen	toivoha01	2006	2008	G	https://www.hockey-reference.com/players/t/toivoha01.html
4239	7009	Dustin Tokarski	tokardu01	2010	2017	G	https://www.hockey-reference.com/players/t/tokardu01.html
4240	7010	Sergey Tolchinsky	tolchse01	2016	2017	F	https://www.hockey-reference.com/players/t/tolchse01.html
4241	7011	Ole-Kristian Tollefsen	tolleol01	2006	2010	D	https://www.hockey-reference.com/players/t/tolleol01.html
4242	7012	Denis Tolpeko	tolpede01	2008	2008	F	https://www.hockey-reference.com/players/t/tolpede01.html
4243	7013	Eeli Tolvanen	tolvaee01	2018	2019	F	https://www.hockey-reference.com/players/t/tolvaee01.html
4244	7015	Mike Tomlak	tomlami01	1990	1994	F	https://www.hockey-reference.com/players/t/tomlami01.html
4245	7016	Dave Tomlinson	tomlida01	1992	1995	F	https://www.hockey-reference.com/players/t/tomlida01.html
4246	7018	Jeff Toms	tomsje01	1996	2003	F	https://www.hockey-reference.com/players/t/tomsje01.html
4247	7020	John Tonelli	toneljo01	1979	1992	F	https://www.hockey-reference.com/players/t/toneljo01.html
4248	7021	Dominic Toninato	tonindo01	2018	2020	F	https://www.hockey-reference.com/players/t/tonindo01.html
4249	7024	Jordin Tootoo	tootojo01	2004	2017	F	https://www.hockey-reference.com/players/t/tootojo01.html
4250	7025	Shayne Toporowski	toporsh01	1997	1997	F	https://www.hockey-reference.com/players/t/toporsh01.html
4251	7028	Mike Torchia	torchmi01	1995	1995	G	https://www.hockey-reference.com/players/t/torchmi01.html
4252	7029	Josh Tordjman	tordjjo01	2009	2009	G	https://www.hockey-reference.com/players/t/tordjjo01.html
4253	7030	Pavel Torgaev	torgapa01	1996	2000	F	https://www.hockey-reference.com/players/t/torgapa01.html
4254	7032	Antti Tormanen	tormaan01	1996	1996	F	https://www.hockey-reference.com/players/t/tormaan01.html
4255	7033	Raffi Torres	torrera01	2002	2014	F	https://www.hockey-reference.com/players/t/torrera01.html
4256	7034	Vesa Toskala	toskave01	2002	2010	G	https://www.hockey-reference.com/players/t/toskave01.html
4257	7038	Graeme Townshend	townsgr01	1990	1994	F	https://www.hockey-reference.com/players/t/townsgr01.html
